loan_application_id,person_id,address,degree,occupation,salary,is_risky,risk_profile,apply_agent_id,apply_date,application_id,approval_status,application_type,rejection_reason,applied_for_loan_start_time,name,gender,birthday
la_289,p_96658,宁夏回族自治区琴县西夏曹街R座\ 449467,PhD,院校教务管理人员,50044,False,,4bd6838b557b10cb28e7a35363657635,1998-10-14,deb0291a4551a0366597f2bd721b1d50,Approved,Credit,,1998-10-14,梁华,F,1919-02-02
la_291,p_45361,内蒙古自治区洋市平山王路E座\ 286607,Bachelor,Flash设计/开发,729979,False,,51e945e96dd7ecddc9893aa4e6181ebd,2014-04-18,dd6fff6784ee2e6e42eeabce6b044ec5,Approved,Credit,,2014-04-18,薛建军,F,1997-09-07
la_292,p_8264,宁夏回族自治区香港市永川深圳路R座\ 114747,Master,瓦工,912117,False,,1c23e9b930d4e26dcedce3aa19552407,2011-10-24,572428bc2e0f2ee4e4e32c7268659e7e,Approved,Credit,,2011-10-24,张艳,M,2013-06-17
la_293,p_50371,西藏自治区深圳县龙潭赵街o座\ 186213,Master,动力总成工程师,910076,False,,3d5d560f63051bbed67de7fb04993c3b,1994-12-02,b3c1f9049919c4aa5f2a2a5a7a05f62b,Approved,Credit,,1994-12-02,贾勇,F,1980-06-16
la_296,p_94,辽宁省郑州市门头沟北镇街I座\ 617481,Master,采购员,801540,False,,73f929bbc6da218c1f5dc88a598d6232,1995-07-02,299d68d9e99562adddc584f2f472715d,Approved,Credit,,1995-07-02,黄玉兰,F,1955-03-25
la_1571,p_94,贵州省北镇市滨城任路u座\ 546333,PhD,电池/电源开发,589804,False,,3cef4f2eda167689c1de66d20ec8f9ff,2011-02-11,98be850de18d33daf9ed8730da4afeef,Approved,Loan,,2011-02-11,黄玉兰,F,1955-03-25
la_1760,p_94,吉林省柳州县璧山罗街A座\ 396208,Bachelor,质量管理/测试主管\(QA/QC主管\),808518,False,,20d07c4a7f3ee7f722516867bab9bf21,2020-12-06,84779802cd8aa7976dd045188e36aa1b,Approved,Credit,,2020-12-06,黄玉兰,F,1955-03-25
la_2413,p_94,河北省长沙县清浦六安街A座\ 758485,Bachelor,出纳员,878822,False,,2c9e938bce992d959cdd77e9cb4a93ba,1993-06-24,0a13933658ac67a8ea1e83e9b343c881,Approved,Loan,,1993-06-24,黄玉兰,F,1955-03-25
la_3154,p_94,江苏省西宁县大东李街w座\ 172228,PhD,小学教师,298996,False,,92720917b035c1880e45bed539c41280,2005-10-29,79d707dd0cec33175f8749c2ae00b982,Approved,Loan,,2005-10-29,黄玉兰,F,1955-03-25
la_3287,p_94,山东省红市山亭北京街k座\ 447928,PhD,数控编程,933229,False,,9db3c5fd94497ed374a14f2b594e46ae,2004-07-07,efbc1237c1877115f35a6e851999c2e5,Approved,Loan,,2004-07-07,黄玉兰,F,1955-03-25
la_4295,p_94,西藏自治区宁县梁平阜新街a座\ 689841,Bachelor,氩弧焊工,344660,False,,5762bb165c07e67ebe787d62cd3a3e3d,2006-05-25,b3c532b21167f12f54102cfc6893ccff,Approved,Credit,,2006-05-25,黄玉兰,F,1955-03-25
la_4570,p_94,云南省潜江市兴山唐街v座\ 947361,Master,厨师助理/学徒,346689,False,,7d8ca887f91a2f27fd2aee4157af9cac,1993-07-12,db3e7b2721ef169e0dddf92692db94f6,Approved,Loan,,1993-07-12,黄玉兰,F,1955-03-25
la_4672,p_94,内蒙古自治区沈阳市城东陈街V座\ 139230,Bachelor,网站运营总监,262505,False,,ea01585a87e538f97212a11186feb514,2015-12-15,4d4b0b283014f8dccd06739ec7483f16,Approved,Loan,,2015-12-15,黄玉兰,F,1955-03-25
la_298,p_9885,北京市柳州市清浦农街G座\ 987268,Master,房地产投资管理,552911,False,,9b30fb840c53a1d1bb564d1cda60c3ec,2001-06-18,9a44498b8bbd55d77e3621a06af9af2e,Approved,Loan,,2001-06-18,黄波,M,1923-02-10
la_299,p_86,湖南省石家庄市怀柔侯街H座\ 200905,Master,其他,467472,False,,8ea18bd89e94a9e90c97e7dbf270f046,2009-02-24,01e6054c5c838c92a93ff3bed38c2490,Approved,Loan,,2009-02-24,温琳,F,1947-11-11
la_619,p_86,辽宁省济南市和平兰州路j座\ 931395,Bachelor,其他,112081,False,,60ff50809485b805857fe237f1d0cf3f,2009-10-02,18bd2a06116d760d6030ec9669642518,Approved,Credit,,2009-10-02,温琳,F,1947-11-11
la_3826,p_86,天津市宁德县东丽拉萨路i座\ 648902,Master,预定部主管,103902,False,,6ae30a1dbe39ef8fac2c4abfdc667d53,2000-02-24,aff626e1bf259440bc31c6b4cc4e457d,Approved,Credit,,2000-02-24,温琳,F,1947-11-11
la_4622,p_86,广西壮族自治区福州县金平李路a座\ 654556,PhD,晒版员,62560,False,,7c2c219dbad37521037d8304a43d941d,2013-12-08,201b32241881aaf4303c419d81a66408,Approved,Credit,,2013-12-08,温琳,F,1947-11-11
la_300,p_315,安徽省银川县南溪天津街a座\ 865072,Master,宾客服务经理,70875,False,,33f6adbd9ed2ef2f7add53d9af0e2a22,1994-10-21,df349c8c8fa1c1f90c4405083b36b3e0,Approved,Credit,,1994-10-21,汪秀英,F,1923-07-12
la_301,p_499,山东省银川县沙市哈尔滨街Y座\ 291668,PhD,配色工,595835,False,,cd11916a45084000b89c5bebc82febe7,2002-04-26,dc2b19bae9ec598fcf86e4c70df9d1ee,Approved,Credit,,2002-04-26,江波,M,2007-06-08
la_304,p_73369,吉林省福州市萧山方路G座\ 184572,PhD,大学教授,436915,False,,e623bd1cf64c3fcf9e2a3b934ddc816b,2002-04-15,c1ff9483c1a0be64366abd5cc068bf56,Approved,Loan,,2002-04-15,王小红,M,1920-03-06
la_306,p_86038,安徽省柳州市沈北新南宁街W座\ 622026,Master,投资/理财顾问,933686,False,,46abaeb5936bb5af456329452d494d29,1994-01-12,b7c1be423889184eb32ce746349e3ccf,Approved,Loan,,1994-01-12,陈冬梅,F,1943-09-27
la_307,p_54474,宁夏回族自治区龙县安次张路C座\ 259826,Bachelor,电路工程师/技术员\(模拟/数字\),557567,False,,badcf45aa9fade8e545f96647c2b3af6,2021-02-02,e16d851b74f889059201fe8f584a3eac,Approved,Credit,,2021-02-02,袁琳,M,1969-02-07
la_308,p_20,重庆市璐县门头沟陈街q座\ 961556,Bachelor,培训生,747568,False,,a27e7952839b510ab23986aa87494e5f,2008-10-21,d50f71b2d87f764ccf3dc1ddbdc38d7b,Approved,Loan,,2008-10-21,刘伟,M,1971-01-02
la_647,p_20,广西壮族自治区长春县孝南董街q座\ 213817,Bachelor,财务总监,461367,False,,46484f264d2cc63025215b7f6661b91d,2018-07-16,c0605a01f672dafc49737d4d7f06fcc4,Approved,Credit,,2018-07-16,刘伟,M,1971-01-02
la_844,p_20,浙江省峰县金平深圳街E座\ 951866,PhD,客户代表,401458,False,,88d56146daba8c5fb4d2ba258947e8f7,2008-07-11,c3e42c9b47ff1443d3ffcfec750e8514,Approved,Credit,,2008-07-11,刘伟,M,1971-01-02
la_2799,p_20,广东省哈尔滨市滨城海口路K座\ 968325,Bachelor,信息技术经理/主管,859783,False,,3555172032f41c6f488e7b65bc72c7c2,2008-11-07,ad91692c055d0a582c1f3c99c4c8e035,Approved,Loan,,2008-11-07,刘伟,M,1971-01-02
la_3410,p_20,台湾省丹丹市梁平潜江街O座\ 751757,Bachelor,公关主管,652137,False,,d010e12babebd080155b63e6716320a4,2004-12-05,bbe1974af28310400811e47cac8e4860,Approved,Credit,,2004-12-05,刘伟,M,1971-01-02
la_4775,p_20,河北省桂英市南溪潮州街G座\ 952620,Bachelor,结构工程师,24199,False,,24e9ebba211bd171ef7d1a38e3447df1,2012-04-30,031314708f78908c9209a9a180eb063e,Approved,Loan,,2012-04-30,刘伟,M,1971-01-02
la_310,p_860,陕西省郑州市孝南南宁路G座\ 275572,Bachelor,其他,322199,False,,d170d37257bd2603431d88292577e24c,2016-08-07,193e10f49431c01cf73caf78f0018c34,Approved,Loan,,2016-08-07,王东,F,2002-07-14
la_311,p_55701,江苏省潜江县闵行杨街E座\ 418616,Master,电池/电源开发,662201,False,,88cb867fca941c018fb8e307073d0abd,2002-07-20,6c84769d3fde0dc8c55db9e3ba595223,Approved,Credit,,2002-07-20,余娟,M,1980-02-21
la_312,p_15790,新疆维吾尔自治区欢市南溪程街X座\ 269395,PhD,手机应用开发工程师,287868,False,,6723adc95b87756a30e3b3693a72ebfd,2008-04-14,4001abf6d406dee517d2fda12ec0da47,Approved,Loan,,2008-04-14,郑云,M,1950-06-20
la_313,p_98272,上海市邯郸县平山宜都路Y座\ 133174,Bachelor,IT\-品管、技术支持及其它,474122,False,,4da23daa7bcc9b9f23b342cd53bdb855,2010-08-03,f5c1b836c8d6d08ff9e5574ce58a7e52,Approved,Credit,,2010-08-03,刘玉珍,F,1997-03-01
la_315,p_747,西藏自治区玲县高明福州路E座\ 258915,PhD,兽医,764530,False,,fccae521efadd53ccbe1ce3243369a46,2010-03-24,f9bb2a9858929f6d0eb0429a0ee58139,Approved,Loan,,2010-03-24,刘鑫,F,1964-10-25
la_1187,p_747,云南省玉英县长寿乌鲁木齐路j座\ 507721,Master,其他,774883,False,,643ab01e9e35d74436d9529cb994127d,2007-02-10,af5af281a796a1e330878c108e354c4f,Approved,Loan,,2007-02-10,刘鑫,F,1964-10-25
la_2657,p_747,台湾省萍县怀柔王路F座\ 818984,Master,半导体技术,963734,False,,dccde74ed657bfdb98a7bff82356f652,2005-11-30,adb9661dbb1d1490e107589ca72c7d05,Approved,Credit,,2005-11-30,刘鑫,F,1964-10-25
la_316,p_7971,青海省北镇市徐汇宁德路E座\ 945019,Bachelor,工程监理,832150,False,,9c3a9d2062ae8527331ec34899e3c957,2017-06-20,30362f43baf68903c368c001e7b6e49e,Approved,Loan,,2017-06-20,苏洁,M,1993-11-19
la_317,p_91194,澳门特别行政区丽华市山亭武汉街c座\ 148034,Master,展览/展示/店面设计,701181,False,,a23e80199419984feb2327e806fe44f1,2006-12-07,6b55556ec0623147f18cd993bd86f945,Approved,Loan,,2006-12-07,韩玉梅,F,2015-10-03
la_318,p_29690,云南省丽华市和平侯路E座\ 652057,PhD,医疗器械销售代表,429035,False,,7ea1479f4c4ab5dc8a903fc7d89562a3,2005-06-15,bc39d3eeeff6ab732fb9342d59791c97,Approved,Loan,,2005-06-15,张淑珍,F,1970-04-27
la_319,p_70,北京市沈阳县朝阳翟路O座\ 132382,PhD,需求工程师,617014,False,,8b8c6184db7a1685cfee0fa0ca94fc87,2005-06-22,ba17a11443d734104d0c80ad009e6c07,Approved,Credit,,2005-06-22,曹燕,M,1907-10-02
la_688,p_70,安徽省瑞县静安萧路G座\ 780099,Bachelor,调墨技师,486082,False,,48ca8fd8604cc001cb3be5128e4842b6,2004-03-04,da3cdecbaf70fa1ea6eeeb0ad06e5af7,Approved,Credit,,2004-03-04,曹燕,M,1907-10-02
la_2002,p_70,新疆维吾尔自治区伟县龙潭高路A座\ 862188,Master,美容助理,349013,False,,6fa28572d666e85e944e3e23c86c170e,1998-03-21,7e35ce9643bd1245eb1361471a1a14a9,Approved,Credit,,1998-03-21,曹燕,M,1907-10-02
la_2448,p_70,北京市成县徐汇银川街Z座\ 966113,Master,其他,965895,False,,759d68b52faea5629a7daee0085029e8,2009-08-24,bee564a09815ff014f8dcb38923babbb,Approved,Credit,,2009-08-24,曹燕,M,1907-10-02
la_2872,p_70,河北省超市南长石家庄路c座\ 602992,Master,业务跟单,19761,False,,ed9a388f0b530598f7300db4b78e5c87,1992-05-27,56e92d8be02e9e1fd77a953039c57f6a,Approved,Credit,,1992-05-27,曹燕,M,1907-10-02
la_320,p_99,湖北省辛集市和平海口路g座\ 148105,Master,保险客户服务/续期管理,59427,False,,8ecc822690c587e4826213f1eefb3f63,2019-12-30,e787023588b13148a65f24c0eef7a9a4,Approved,Loan,,2019-12-30,雷建国,F,1962-10-14
la_336,p_99,云南省嘉禾县永川贵阳路V座\ 119403,Bachelor,房地产资产管理,155833,False,,6f8a3b27b80ad30bb08574d46033d2f8,1998-07-01,055ae914909b28dc92cb902cda658e8a,Approved,Loan,,1998-07-01,雷建国,F,1962-10-14
la_1276,p_99,吉林省宁德市安次商路S座\ 847471,Master,医疗器械维修人员,799486,False,,f17a2172f6a8c89c4dfabbe163af184a,2008-07-10,b3717c4d91ab31d828d7186d23313f2a,Approved,Loan,,2008-07-10,雷建国,F,1962-10-14
la_4300,p_99,云南省建军县山亭李街D座\ 203532,Master,质量检验员/测试员,318674,False,,b2a74d369feb08334ca562258b22809d,2004-03-14,f0a7b87ba793225206391149364b5918,Approved,Credit,,2004-03-14,雷建国,F,1962-10-14
la_322,p_17188,黑龙江省洋县涪城崔路j座\ 711184,Bachelor,预结算员,442,False,,c670aa72ceeb94a08c64a3536308fc9e,2015-08-26,eb70a6ec20d739a3336f6c4fcf433041,Approved,Credit,,2015-08-26,卿宁,F,1968-10-29
la_323,p_106,福建省欣县永川大冶街p座\ 595870,Bachelor,保洁,83841,False,,5d8b8e61d90afb9a551ad682831e105b,2007-10-26,92e2666829f2ff45e53ce12e29d429f1,Approved,Loan,,2007-10-26,李颖,F,1940-09-15
la_325,p_17300,山东省慧县长寿拉萨路X座\ 382378,PhD,服装领班,707470,False,,67dd98ecfb837ec1fe897e84e38909cc,1998-04-08,7cc1e9dcaaf6f8fb2c5a6a24766137fc,Approved,Loan,,1998-04-08,石博,F,1949-06-06
la_327,p_1477,西藏自治区成都市双滦西宁路z座\ 938997,Master,高级物业顾问/物业顾问,691238,False,,7c705b4176e314591a591fe809f0ab08,2000-03-07,2dfdf554a473281b72efdf35082c1b64,Approved,Credit,,2000-03-07,吴建军,M,2008-06-17
la_328,p_94178,湖南省合肥市清城胡路H座\ 668224,Master,生物工程/生物制药,41997,False,,3273024d17e098910d4e91e651e5920b,1999-06-07,3ae2b29f69c4517b4a24729343e801f7,Approved,Credit,,1999-06-07,高杰,F,1921-11-06
la_329,p_80417,吉林省博市怀柔惠州路c座\ 736547,Bachelor,电子软件开发\(ARM/MCU\.\.\.\),993760,False,,bf90727895169d550bec5535458ae919,1997-08-16,69b788a5b67b1a7606568830b298af91,Approved,Credit,,1997-08-16,张静,M,1951-01-09
la_330,p_36,上海市台北市萧山张路s座\ 995728,Master,其他,370519,False,,322b615d59f317a91b118e228d5648b3,2003-05-06,e01534db47d422c89ecf01cb1d4811d3,Approved,Credit,,2003-05-06,王洁,F,1961-02-21
la_544,p_36,辽宁省瑞县牧野潘路f座\ 964471,Master,环保,70872,False,,9c8bec6ee385aabbf53f89740e9f20a8,2015-05-08,759f7172585384f54b073f2493d3a2cd,Approved,Credit,,2015-05-08,王洁,F,1961-02-21
la_909,p_36,河北省巢湖县长寿李街t座\ 358931,PhD,信审核查,724504,False,,6b64febbf8817a18985a32ce2ed3d202,2003-06-18,b470b918377e7b35135d8a0064ae26c1,Approved,Credit,,2003-06-18,王洁,F,1961-02-21
la_1831,p_36,重庆市郑州县涪城通辽路e座\ 747229,Bachelor,系统集成工程师,507684,False,,dfba31950b998212554788d30abbfaf5,2016-03-27,6ab3b0e683ff8844771bfb9ff59f4aa9,Approved,Credit,,2016-03-27,王洁,F,1961-02-21
la_3584,p_36,黑龙江省萍县吉区王路q座\ 178693,Master,玩具设计,97343,False,,69cd440c36a5be0727b48f103465811a,2012-02-03,d303ee38102a57ec0e6322d8146f1c76,Approved,Credit,,2012-02-03,王洁,F,1961-02-21
la_3801,p_36,四川省潮州市黄浦昆明路K座\ 470003,Master,二手车评估师,692314,False,,1250232188c39574aec5899714313276,2013-11-07,782c26dfc7f9d3df851f44f458774ff4,Approved,Credit,,2013-11-07,王洁,F,1961-02-21
la_4098,p_36,吉林省南宁县长寿王路R座\ 672183,PhD,业务跟单经理,727426,False,,d48daed8b232dadf38a0ab2d41a1b322,2009-11-24,8e75ae3303312db27bd8703dd8b29cfc,Approved,Loan,,2009-11-24,王洁,F,1961-02-21
la_4828,p_36,香港特别行政区天津市滨城哈尔滨路F座\ 602846,PhD,房地产投资管理,610171,False,,5501337cc4151d314563de8c74953d55,2005-06-17,8495149eeaa3e617af68b98009848ec4,Approved,Credit,,2005-06-17,王洁,F,1961-02-21
la_331,p_5412,江西省南昌县牧野李路i座\ 214043,PhD,编辑出版,967547,False,,89fe6b9e3f2896f1bfc496cb9aa041f1,1999-03-29,803c2c48729364df24f586cfa7b1edfb,Approved,Credit,,1999-03-29,丁淑兰,F,2005-11-05
la_332,p_5970,海南省颖市长寿大冶街L座\ 312157,PhD,房地产项目招投标,650415,False,,181eac3c84d0920d161bcf26ddc2740f,1997-10-31,bf3415bc5e4236cbec4c04fddd4ddce9,Approved,Credit,,1997-10-31,彭淑珍,M,1973-12-18
la_333,p_68903,湖北省洋市白云陆路H座\ 549858,PhD,宠物护理/美容,755971,False,,f206e19db885e824a18c7778e9a624d5,2002-04-12,54443f3e9f04b973ad68f7fc34bd908f,Approved,Loan,,2002-04-12,刘秀荣,M,1948-06-09
la_337,p_875,江苏省台北市海陵汕尾路l座\ 468188,Bachelor,产品总监,411719,False,,93059b5f239e59b7cc6a6ae77faff655,2003-03-13,f547c22980d16f228ba572ccff0c7250,Approved,Loan,,2003-03-13,黄兰英,M,1913-08-20
la_338,p_41814,海南省石家庄市房山佛山街r座\ 846308,Master,销售行政助理,445576,False,,5c9f0ea0a69d2dc12cdb48ac47280315,2014-10-15,f89a7077b9e1cf7a4ef37d0772438180,Approved,Credit,,2014-10-15,程金凤,M,1957-03-18
la_341,p_77229,广西壮族自治区丽华县涪城香港路b座\ 270746,Master,经理助理/秘书,336033,False,,c8cb9ac509501e238742809e47a98ba2,1992-10-24,d83457dba42d9f86cc5a26e6a35e5408,Approved,Credit,,1992-10-24,褚瑞,M,1989-01-07
la_342,p_4293,广西壮族自治区柳州市沙市胡街w座\ 867902,Master,农/林/牧/渔,227872,False,,2eb25cdd10945a9ca868e7b9f909bfa0,1994-11-01,f0bf2a731050fa5e67afc8b061e52969,Approved,Credit,,1994-11-01,曾淑珍,F,1920-12-19
la_343,p_30204,江苏省佛山县锡山陈路N座\ 562142,Master,建筑制图/模型/渲染,224594,False,,f649c1890ccf581a287098825faa8a91,2015-01-26,381035aa143de32af254846676ef7427,Approved,Loan,,2015-01-26,徐斌,F,1978-05-29
la_345,p_73208,澳门特别行政区北京县六枝特潘路v座\ 395416,Master,其他,80411,False,,60ac0bbbe1cd5ccc24a9de8bb8bbaa59,2017-07-01,a3f7ff1ff4b01d7fc6aa257a3fb8d2dd,Approved,Loan,,2017-07-01,杭利,F,1980-03-30
la_346,p_932,北京市武汉市秀英王路u座\ 622896,Bachelor,客服经理,574239,False,,ac9d3b6a275bcbf775aea6572611c3db,2002-12-27,3749ff814ab4940e999f263af2d20d2f,Approved,Credit,,2002-12-27,黄博,M,1996-12-29
la_3381,p_932,北京市晶县南湖深圳路E座\ 440439,Bachelor,空乘人员,185013,False,,45d04001fbf312f9aa88fd544680ff56,2014-11-10,9852c7b246e1239b4be0e463c6257bff,Approved,Loan,,2014-11-10,黄博,M,1996-12-29
la_4290,p_932,山西省凤兰县萧山马路X座\ 316247,Bachelor,娱乐领班,44856,False,,c71d1084d6512346f9470b086d11e7f0,2000-12-12,826a9e39318f97e1c60b471bebe3e5f1,Approved,Credit,,2000-12-12,黄博,M,1996-12-29
la_350,p_482,澳门特别行政区济南县城北呼和浩特路g座\ 651577,Master,大学/大专应届毕业生,593621,True,详细城市她的.,92fbd8fcd5bec19e4a6ed21d5c224a40,2015-01-21,e5ef350ec428ffcd8b77f7718c514511,Approved,Loan,,2015-01-21,刘琳,F,1931-11-04
la_351,p_9225,广东省重庆市清河兰州路H座\ 782567,Bachelor,寻呼员/话务员,317269,False,,c8f7dcf2c432ec93b3f45b215c7ba3a7,2013-01-05,70d133d670168d32e53c07e336757cce,Approved,Credit,,2013-01-05,孙荣,F,1937-03-29
la_352,p_21373,山西省桂花市长寿陈路Q座\ 237028,Master,娱乐服务员,751456,False,,d136d7be8951702ae8eb500407bdada6,2000-09-25,ccf9e234c04a2c13b09c1747b577e3c9,Approved,Loan,,2000-09-25,李宁,F,1925-10-12
la_356,p_48441,山西省兴安盟县东丽深圳路v座\ 199716,Bachelor,销售助理,774163,False,,e5a2015af9afaa0d498483dda7c84e9e,2006-04-02,d684f4da6d9923d75ddd42379ff15034,Approved,Loan,,2006-04-02,傅东,M,1996-09-05
la_357,p_840,澳门特别行政区石家庄市朝阳北镇街S座\ 123668,Master,电力工程师/技术员,40836,False,,072296440e5261ec6b54ad8a761f6d71,1997-01-28,889c040cad7604fa4bda434bfced9772,Approved,Loan,,1997-01-28,解利,F,1930-04-01
la_359,p_71199,西藏自治区丽县金平合山街D座\ 736909,Bachelor,电力工程师/技术员,911196,False,,121e30be404077626d9ba53da10e4fe1,2004-11-30,2700dcd44998254e56eefc11f38d2bad,Approved,Credit,,2004-11-30,陶梅,M,1994-12-30
la_360,p_98408,吉林省武汉县友好孔街B座\ 222597,PhD,其他,110220,False,,dd67284ca6a58fa9124e8b6d8478cb55,2021-04-18,df8b3b14a63c8f5c94cacfa3ff31b500,Approved,Loan,,2021-04-18,范芳,M,1993-11-20
la_361,p_44690,河南省平县西峰唐路A座\ 539745,Bachelor,在校学生,41927,False,,7812cfe4345eaf24237ffccc3cfbcbe1,1997-07-04,c7a4d09976cb5d3cb7dc6b076f6051cc,Approved,Credit,,1997-07-04,郭博,F,1934-04-25
la_362,p_60039,重庆市军县梁平合山路e座\ 648063,PhD,高级物业顾问/物业顾问,784941,False,,77c6e41304921ece9e993130332317a1,2006-12-12,ddf0b4429eb100efc5a8a13cc1d9032c,Approved,Loan,,2006-12-12,任志强,F,1977-04-29
la_363,p_91671,云南省志强县牧野阎路w座\ 375884,Master,日式厨师,625828,False,,707ef5af1da5ec710a032adf0d3b781d,2014-01-31,3f370f2472799a6d1d15fc459e2179da,Approved,Credit,,2014-01-31,徐想,F,1921-01-25
la_365,p_35382,北京市东莞市梁平杭州路K座\ 268394,Bachelor,电信网络工程师,70014,False,,b8124579f3e09cb0383087336f394212,2014-06-26,8d22d28332baf5cebc29179d2e8bb850,Approved,Loan,,2014-06-26,陈兵,M,1928-01-02
la_366,p_13412,吉林省贵阳县高坪庞街y座\ 686675,Bachelor,装订工,928472,False,,1ad1085c51b2975ab16e4ba413e3e897,2007-02-27,ed96a21bd44611d3a585dfa377f61653,Approved,Credit,,2007-02-27,苑红梅,M,1947-08-23
la_367,p_28761,四川省晶市高港乌鲁木齐路S座\ 934778,PhD,抛光工,628168,False,,6e289df641f7d86f0f65ec78876654e1,1993-09-19,ca5869010a91afd09348744514e5a016,Approved,Credit,,1993-09-19,张艳,F,1964-10-04
la_368,p_27951,西藏自治区台北县房山拉萨路p座\ 574888,Master,项目管理,468837,False,,1bd88c919b7ddb1bf24f9431b781a2cb,1996-11-15,3b318e09e7e63045fee0cfb6a8aa278d,Approved,Credit,,1996-11-15,黄秀华,M,1929-06-03
la_370,p_19132,上海市昆明县友好郑州路z座\ 380772,Master,培训产品开发,33208,False,,1b0d2b9844abd2ae1b25f1050ab3fde7,2006-01-23,c5b762674542f0c7335f79b21dafdf9b,Approved,Loan,,2006-01-23,李欣,F,1980-03-18
la_371,p_16174,澳门特别行政区巢湖市清浦宁德街x座\ 200276,Bachelor,光源与照明工程,836552,False,,03e54a9778a93f9b4bf96e69babde20a,2010-01-02,9ca4135848f1a7bfbd5baa034acf5156,Approved,Credit,,2010-01-02,郑桂芝,F,1971-10-31
la_376,p_30497,宁夏回族自治区兰州县沈河郑州路G座\ 992405,Master,瑜伽老师,212722,False,,5f5c9285e8d95fd9f31601fb5b0a8bcb,1998-05-15,00fcd8b0ef841ca2dcecf9d5adea7a6f,Approved,Credit,,1998-05-15,林荣,M,2021-12-06
la_377,p_550,吉林省红霞县高坪王路Z座\ 655082,Master,电脑操作员/打字员,412762,False,,8f6529be8a3578329ea61dcfe6b8f13d,2010-01-25,d5d818416fa2a42f586f46a1992649c2,Approved,Credit,,2010-01-25,胡林,F,1918-08-15
la_378,p_18494,重庆市宁德市城北上海路e座\ 687166,Master,化妆品研发,134058,False,,c85b82a1e4edd10041261baa71b5d304,2015-07-21,bba6a21f8da6d07cf127f540b844c0ba,Approved,Loan,,2015-07-21,艾淑英,M,2001-12-29
la_379,p_83647,江西省秀荣县和平贾街l座\ 158182,PhD,清洁服务人员,662110,False,,07147948339e28bc64f7e66283ced6b9,2022-04-27,4ac7f383ff8ab45d7123ee99afedd636,Approved,Loan,,2022-04-27,罗丽华,F,1922-03-15
la_380,p_5466,新疆维吾尔自治区峰县清浦大冶街k座\ 824440,Bachelor,多媒体设计,974761,False,,7a37eb3f1b894fab61baa1770d2e3a69,2002-10-15,8b5323bb24d044afc6f6905e71744569,Approved,Loan,,2002-10-15,郭浩,F,1956-01-18
